Name	smiles
CHEMBL1165	CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)[N@H+]1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)[O-]
CHEMBL1165342	CC[C@]12CCC[N@H+]3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32
CHEMBL1166	C[C@@H]1CC[N@H+](C(=O)[C@H](CCCNC(N)=[NH2+])NS(=O)(=O)c2cccc3c2NC[C@H](C)C3)[C@@H](C(=O)[O-])C1
CHEMBL11662	O=C([O-])/C=C/c1ccc(Cn2ccnc2)cc1
CHEMBL1167	C[NH2+][C@@H]1[C@H](O)[C@H]([NH2+]C)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O
CHEMBL11672	CN(C(=O)c1c([O-])c2ccccc2n(C)c1=O)c1ccccc1
CHEMBL1168	CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)[N@H+]1[C@H](C(=O)[O-])C[C@@H]2CCC[C@@H]21
CHEMBL116943	C1CCc2nnnn2CC1
CHEMBL1169490	Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)n1
CHEMBL1170	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL1170047	NC(=O)c1ccc(I)c([N+](=O)[O-])c1
CHEMBL1170610	O=C(Oc1cccc2cccnc12)c1ccccc1
CHEMBL1171272	Nc1nc([C@H](O)[C@@H](Cl)C[NH3+])c[n-]1
CHEMBL1171754	O=C(c1ccc(Oc2ccc(F)cc2)nc1)[N@@H+]1CCC[N@H+](C2CCC2)CC1
CHEMBL1171829	C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)[NH+]1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(F)(F)F
CHEMBL1171837	Cc1ccc(C(=O)Nc2ccc(C[N@H+]3CC[N@@H+](C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
CHEMBL1172	Clc1ccc2c(c1)CCc1cccnc1C2=C1CC[NH2+]CC1
CHEMBL117287	COCCC[N@H+]1CC[C@@H](NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1
CHEMBL1172928	C[C@@H]1[NH2+]C(C)(C)CO[C@@]1(O)c1cccc(Cl)c1
CHEMBL1173055	C[NH2+]Cc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1
CHEMBL1173532	COC[C@@]12C[NH2+]CC[C@]1(c1ccc(Cl)c(Cl)c1)C2
CHEMBL1173655	C[NH+](C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
CHEMBL117391	C[N+](C)(O)CCNc1ccc(NCC[N+](C)(C)O)c2c1C(=O)c1c([O-])ccc([O-])c1C2=O
CHEMBL1175	C[NH2+]CC[C@H](Oc1cccc2ccccc12)c1cccs1
CHEMBL1177	NC1=[NH+]C(=O)[C@@H](c2ccccc2)O1
CHEMBL117785	COc1cc2c(cc1OC)[C@H]1CC(=O)[C@H](CC(C)C)C[N@@H+]1CC2
CHEMBL1178103	CCCCCCc1cc([S@](C)(=N)=O)cc2c(=O)c3cc(C(=O)[O-])ccc3oc12
CHEMBL117822	C=C
CHEMBL1179047	CC[NH+](CC)CCOC(=O)c1ccc(N)cc1Cl
CHEMBL1179735	CCCc1ncc(C[n+]2ccccc2C)c(N)n1
CHEMBL118	Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
CHEMBL1180156	CCOC[C@H](O)COc1ccc(NC(=O)CC[S+](C)C)cc1
CHEMBL1180418	CC[N+](C)(C)CC[NH+](C)CC[N+](C)(C)CC
CHEMBL1180484	C[N+](C)(CC(=O)Nc1ccccc1)CC(=O)Nc1ccccc1
CHEMBL1180550	C[N+](C)(C)CC(O)C[N+](C)(C)C
CHEMBL1180725	CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C
CHEMBL1181952	O/N=C/c1cc[n+](C[n+]2ccc(/C=N/O)cc2)cc1
CHEMBL118218	CC1=C(CO)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1
CHEMBL1182665	CCOC(=O)[C@]1(c2cccc([O-])c2)CC[N@H+](C)CC1
CHEMBL1182714	C[NH2+]CCCOc1cc(F)c(-c2c(Cl)nc3ncnn3c2[NH2+][C@@H](C)C(F)(F)F)c(F)c1
CHEMBL1182743	CCOC(=O)c1c[n+](C)c2n(c1=O)[C@@H](C)CCC2
CHEMBL1183060	NS(=O)(=O)c1cc(S(=O)(=O)[O-])c(NCc2ccco2)cc1Oc1ccccc1
CHEMBL1183349	C[NH2+]CC(=O)OCc1cccnc1N(C)C(=O)O[C@H](C)[n+]1cnn(C[C@](O)(c2cc(F)ccc2F)[C@@H](C)c2nc(-c3ccc(C#N)cc3)cs2)c1
CHEMBL1183627	[NH3+]CCC(=O)NCCSSCCNC(=O)CC[NH3+]
CHEMBL1183717	C=CCNc1nc(NCC=C)nc(N2CC[NH+](C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1
CHEMBL1184360	CC[NH+](CC)CCOc1ccc2nc(N(C)C)sc2c1
CHEMBL118478	O=C(/C=C/c1ccc2c(c1)OCO2)[NH+]1CCCCC1
CHEMBL1184904	C=CCNc1c([O-])cc2c([O-])c1C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)N2
CHEMBL1185	C[NH+](C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12
CHEMBL1185703	O=C([O-])C(=O)Nc1nc(-c2ccc3c(c2)OCCO3)cs1
CHEMBL1186579	C[N@+]1(CC2CC2)CC[C@]23c4c5ccc([O-])c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
CHEMBL1186610	CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C
CHEMBL1186894	CC(=O)[C@]1([NH3+])Cc2c([O-])c3c(c([O-])c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O
CHEMBL1187120	C[N@H+](CCC=C1c2ccccc2CCc2ccccc21)C(=O)CCC[NH3+]
CHEMBL118722	CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC
CHEMBL1187231	C/[NH+]=C(\N)N(C)C(N)=[NH2+]
CHEMBL1187562	O[C@H](CCl)C[N@H+]1CC[N+]2(CC[N+]3(CC2)CC[N@H+](C[C@@H](O)CCl)CC3)CC1
CHEMBL1187694	OC(c1ccccc1)(c1ccccc1)[C@@H]1C[N@H+]2CC[C@@H]1CC2
CHEMBL1187724	C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@@H](CO)c1ccccc1)C2
CHEMBL1187833	OC(c1ccccc1)(c1ccccc1)[C@]12CC[N@+](CCOCc3ccccc3)(CC1)CC2
CHEMBL1188181	O=c1oc(CC[NH+]2CCN(c3ccccc3)CC2)c(-c2ccc(Cl)cc2)o1
CHEMBL1188395	[NH3+]Cc1c[n-]c(=S)n1[C@H]1CCc2c(F)cc(F)cc2C1
CHEMBL118841	COc1ccc2c(c1)-c1nn(CCC[NH+](C)C)c3ccc([N+](=O)[O-])c(c13)N2
CHEMBL1188530	O=c1oc(CC[NH+]2CCN(c3ccccc3)CC2)c(-c2ccc(F)cc2)o1
CHEMBL118865	C[N@H+](C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@H]1[NH+]1CCCC1
CHEMBL1189	CC[NH2+]CC
CHEMBL1189150	Nc1c[n+]([NH+]2CCOCC2)no1
CHEMBL1189257	C[C@H]([NH3+])C(=O)N[C@@]1(C(=O)[O-])CC[C@H]2[C@H](C(=O)[O-])[C@H]21
CHEMBL1189432	C[NH+](C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)[O-])cc21
CHEMBL1189513	O=C1O[C@@H](C[NH+]2CCOCC2)C[N@H+]1/N=C/c1ccc([N+](=O)[O-])o1
CHEMBL1189780	O=C([O-])c1ccc2c(c1)CC[C@@H](Cn1ccnc1)C2
CHEMBL119	COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC
CHEMBL1190	C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
CHEMBL1190119	C[N+](C)(C)CCOC(c1ccccc1)c1ccccc1
CHEMBL1190199	C[N@H+](C(=O)C(c1ccccc1)c1ccccc1)[C@H](C[N@H+]1CC[C@H](O)C1)c1ccccc1
CHEMBL1190262	CCCCCCCCNC(=[NH2+])NC(=[NH2+])NCc1ccc(Cl)c(Cl)c1
CHEMBL1190737	Cc1cc(/C=C/c2ccccc2OC[C@@H](O)C[NH2+]C(C)(C)C)on1
CHEMBL1190753	C[NH+](C)[C@@H]1C[C@@H](c2ccccc2)c2ccccc21
CHEMBL1191	Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
CHEMBL1191989	OCC[N@H+]1CC[N@H+](CCCN2c3cc(C(F)(F)F)ccc3Sc3sccc32)CC1
CHEMBL1192491	O[C@]1(c2cccc(Cl)c2)C2=[NH+]CCCN2c2ccccc21
CHEMBL1192517	C[NH2+]CCCCOc1ccccc1Cc1ccccc1
CHEMBL1192519	O=C([O-])CN1C(=O)[C@@H]([NH2+][C@@H](CCc2ccccc2)C(=O)[O-])CCc2ccccc21
CHEMBL1192913	COc1ccc(CC[N@H+](C)CCC[N@H+]2Cc3cc(OC)c(OC)cc3C2=O)cc1OC
CHEMBL1193	C[NH+](C)CC[C@H](c1ccccc1)c1ccccn1
CHEMBL119385	O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl
CHEMBL1193886	CS(=O)(=O)Nc1ccc(OC[C@@H](O)C[NH2+]CCOc2ccc(-n3ccnc3)cc2)cc1
CHEMBL1193948	CCOC(=O)COc1ccc2c(c1)C[C@@H]([NH2+]C[C@H](O)c1cccc(Cl)c1)CC2
CHEMBL1194	CCC[NH2+][C@H](C)C(=O)Nc1ccccc1C
CHEMBL119423	[S-]c1ncnc2[n-]ncc12
CHEMBL1194287	C[NH+](C)CCN(Cc1ccc(Cl)cc1)c1ccccn1
CHEMBL1194325	O=C(O[C@H]1C[N@+]2(CCCOc3ccccc3)CC[C@H]1CC2)C(O)(c1cccs1)c1cccs1
CHEMBL119443	C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2[N@H+](C)C1
CHEMBL1194666	CC[NH+](CC)[C@H](C)C(=O)c1ccccc1
CHEMBL1195	CCCOc1cc(N)ccc1C(=O)OCC[NH+](CC)CC
CHEMBL1195136	CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c([NH2+][C@H]4CC[C@H](OC(=O)C[NH3+])CC4)c3)c2C1
CHEMBL1195301	COCC[C@@H]1C[C@@H]2C[N@H+]3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13
CHEMBL119549	O=C(Nc1ccc(-c2nnn[n-]2)cc1)c1ccc(-c2nnn[n-]2)cc1
CHEMBL1196	CCCOc1ccc(C(=O)OCC[NH+](CC)CC)cc1N
CHEMBL119604	OCC[NH2+]CCO
CHEMBL119625	O=C([O-])Cn1c(=O)c(=O)[n-]c2cc([N+](=O)[O-])c(-n3ccnc3)cc21
CHEMBL1197	C[C@H](C[NH2+]C1CCCCC1)OC(=O)c1ccccc1
CHEMBL1197051	C[C@H](COc1ccccc1)[NH2+][C@H](C)[C@H](O)c1ccc([O-])cc1
CHEMBL1197564	O=C1Cc2ccccc2C(=C2CC[NH2+]CC2)c2ccsc21
CHEMBL1197578	CCOC(=O)c1cnc2cc(OCC3CC3)c(OCC3CC3)cc2c1[O-]
CHEMBL1198	CCCCOc1ccc(OCCC[NH+]2CCOCC2)cc1
CHEMBL1198855	CC(C)(CC1Cc2ccccc2C1)[NH2+]C[C@@H](O)COc1cc(CCC(=O)[O-])cc(F)c1F
CHEMBL1198857	[O-]c1ccc([C@@H](O)C[NH2+]CCCCCCOCCOCc2c(Cl)cccc2Cl)cc1CO
CHEMBL1199080	CC[N+](C)(C)Cc1ccccc1Br
CHEMBL1199307	C[n+]1cccc(OC(=O)[N@H+](C)CCCCCC[N@H+](C)C(=O)Oc2ccc[n+](C)c2)c1
CHEMBL1199324	C[C@@H](O[C@H]1OCC[N@H+](Cc2nn(P(=O)([O-])[O-])c(=O)[n-]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
CHEMBL12	CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
CHEMBL1200	CCCCOc1cc(C(=O)OCC[NH+](CC)CC)ccc1N
CHEMBL1200321	Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C.OCC[NH2+]CCO
CHEMBL1200329	Clc1ccc2nsnc2c1NC1=[NH+]CCN1
CHEMBL1200331	C[C@@H]1O[C@@H]1P(=O)([O-])[O-].[NH3+]C(CO)(CO)CO
CHEMBL1200342	CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
CHEMBL1200343	CC(C)(C)[NH3+].CCC[C@H]([NH2+][C@@H](C)C(=O)[N@H+]1[C@H](C(=O)[O-])C[C@@H]2CCCC[C@@H]21)C(=O)OCC
CHEMBL1200345	O=C([O-])CCC(=O)[O-]
CHEMBL1200354	CCCC[C@@H](CC)CC[C@H](CC(C)C)OS(=O)(=O)[O-]
CHEMBL1200356	CC1(C)S[C@@H]2[C@H](NC(=O)C3([NH3+])CCCCC3)C(=O)[N@@H+]2[C@H]1C(=O)[O-]
CHEMBL1200358	O=C([O-])Cc1ccccc1
CHEMBL1200359	COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1
CHEMBL1200360	CC(C)[NH2+][C@@H](C)Cc1ccc([123I])cc1
CHEMBL1200365	Nc1ccc(C(=O)NCC(=O)[O-])cc1
CHEMBL1200368	O=C([O-])c1ccc(NC(=O)[C@H](Cc2ccc([O-])cc2)NC(=O)c2ccccc2)cc1
CHEMBL1200370	O=C(OOC(=O)c1ccccc1)c1ccccc1
CHEMBL1200374	C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
CHEMBL1200376	C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO
CHEMBL1200377	C[C@@H]([NH3+])Cc1ccccc1.[NH3+][C@H](CC(=O)[O-])C(=O)[O-]
CHEMBL1200379	Nc1cc(Cl)c([NH+]=C2NCCN2)c(Cl)c1
CHEMBL1200380	Nc1nc([O-])c2ncn(COCCO)c2n1
CHEMBL1200381	NC(=[NH2+])NCCC[C@H]([NH3+])C(=O)[O-]
CHEMBL1200384	CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL1200385	[O-]c1ccc(CCCC[NH2+]C[C@H](O)c2ccc([O-])c([O-])c2)cc1
CHEMBL1200386	CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
CHEMBL1200387	C[C@H]([NH3+])Cc1ccccc1.O=C([O-])CCCCC(=O)[O-]
CHEMBL1200388	Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)[N@H+]2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-]
CHEMBL1200391	[NH3+]C(CO)(CO)CO
CHEMBL1200392	C[NH+](C)CCO[C@@](C)(c1ccccc1)c1ccccn1.O=C([O-])CCC(=O)[O-]
CHEMBL1200395	Cc1ccccc1[C@H](OCC[NH+](C)C)c1ccccc1.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-]
CHEMBL1200399	O=C1CC2(CCCC2)CC(=O)[NH+]1CCCC[NH+]1CCN(c2ncccn2)CC1
CHEMBL1200400	Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[n-]c12
CHEMBL1200402	CCOC(=O)C1=C(COCC[NH3+])[NH2+]C(C)=C(C(=O)OC)[C@H]1c1ccccc1Cl.O=S(=O)([O-])c1ccccc1
CHEMBL1200406	C[NH+](C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[n-]c(Cl)nc2n(C)c1=O
CHEMBL1200412	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1
CHEMBL1200423	CC(=O)Nc1c(I)c(C(=O)[O-])c(I)c(N(C)C(C)=O)c1I
CHEMBL1200430	CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
CHEMBL1200434	Cn1c(=O)c2[n-]cnc2n(C)c1=O
CHEMBL1200436	C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
CHEMBL1200437	C=C[C@H]1C[N@@H+]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
CHEMBL1200438	Clc1ccc([C@H](Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1
CHEMBL1200439	O=C([O-])CNC(=O)c1ccccc1[123I]
CHEMBL1200444	CC(C)(C)[NH2+]C[C@@H](O)c1ccc([O-])c(CO)n1
CHEMBL1200448	O=P([O-])([O-])C(Sc1ccc(Cl)cc1)P(=O)([O-])[O-]
CHEMBL1200449	CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL1200454	CC(C)[C@H]([NH3+])C(=O)OC[C@@H](CO)OCn1cnc2c(=O)nc(N)[n-]c21
CHEMBL1200463	O=C([O-])CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
CHEMBL1200468	CCOC(=O)C[C@H](SP(=S)(OC)OC)C(=O)OCC
CHEMBL1200470	COc1ccc2[n-]c([S@@+](O)Cc3ncc(C)c(OC)c3C)nc2c1
CHEMBL1200472	Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21
CHEMBL1200477	O=c1[n-]cnc2[n-]ncc12
CHEMBL1200487	C=C(CC)C(=O)c1ccc(OCC(=O)[O-])c(Cl)c1Cl
CHEMBL1200491	NC1=[NH+]C[C@@H]2c3ccccc3Cc3ccccc3N12
CHEMBL1200494	NC(=[NH2+])NC(=O)Cc1c(Cl)cccc1Cl
CHEMBL1200495	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-]
CHEMBL1200497	C[C@H](O)C(=O)[O-].C[N@H+]1CC[N@@H+](C(c2ccccc2)c2ccccc2)CC1
CHEMBL1200500	CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C
CHEMBL1200515	COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CC[N@@H+]3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
CHEMBL1200521	C[NH+](C)CCc1c[nH]c2ccc(CS(=O)(=O)[NH+]3CCCC3)cc12.O=C([O-])C[C@H](O)C(=O)[O-]
CHEMBL1200522	COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1
CHEMBL1200523	Cc1nnc(SCC2=C(C(=O)[O-])[N@H+]3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1
CHEMBL1200530	CO[C@@]1(NC(=O)Cc2cccs2)C(=O)[N@@H+]2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21
CHEMBL1200538	CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL1200542	CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL1200545	CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL1200560	NC(=[NH2+])N/N=C/c1c(Cl)cccc1Cl
CHEMBL1200562	CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
CHEMBL1200563	COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1
CHEMBL1200569	Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-]
CHEMBL1200570	C[NH2+]C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
CHEMBL1200578	[NH3+]CC(=O)[O-]
CHEMBL1200580	O=[S@@]([O-])CNc1ccc(S(=O)(=O)c2ccc(NC[S@@](=O)[O-])cc2)cc1
CHEMBL1200581	CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I
CHEMBL1200582	[NH3+]CC(=O)CCC(=O)[O-]
CHEMBL1200584	Nc1ccc(C(=O)[O-])c([O-])c1
CHEMBL1200585	C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
CHEMBL1200592	CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL1200596	[O-]c1c(Cl)cc(Cl)c2cccnc12
CHEMBL1200598	CC/C(=C(/CC)c1ccc(OP(=O)([O-])[O-])cc1)c1ccc(OP(=O)([O-])[O-])cc1
CHEMBL1200599	N#CC(CC[N@H+]1CC[C@](C(=O)[O-])(c2ccccc2)CC1)(c1ccccc1)c1ccccc1
CHEMBL1200600	CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL1200604	CC[N@@H+](Cc1ccncc1)C(=O)[C@@H](CO)c1ccccc1
CHEMBL1200607	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CHEMBL1200613	Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1
CHEMBL1200616	NS(=O)(=O)c1cc2c(cc1Cl)[NH+]=CNS2(=O)=O
CHEMBL1200617	CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
CHEMBL1200622	C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C
CHEMBL1200623	CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C
CHEMBL1200624	C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C
CHEMBL1200627	O=C1CCO1
CHEMBL1200630	[NH3+][C@@H](CS)C(=O)[O-]
CHEMBL1200660	O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O
CHEMBL1200661	CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O
CHEMBL1200664	C[C@@H](O)C(=O)[O-]
CHEMBL1200666	C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
CHEMBL1200667	CC[NH+](CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-]
CHEMBL1200675	C[NH+](C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-]
CHEMBL1200689	
CHEMBL1200692	CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1
CHEMBL1200694	FCOC(C(F)(F)F)C(F)(F)F
CHEMBL1200701	Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)[N@H+]2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-]
CHEMBL1200705	C[C@H]([NH3+])Cc1ccc([O-])cc1
CHEMBL1200709	C/C=C/C(=O)N(CC)c1ccccc1C
CHEMBL1200714	C[N@@H+]1C(=O)CCS(=O)(=O)[C@@H]1c1ccc(Cl)cc1
CHEMBL1200721	C[C@]12CC[C@@H]3c4ccc(OC(=O)[NH+](CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-]
CHEMBL1200728	NC(N)=[NH2+]
CHEMBL1200729	O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1
CHEMBL1200732	CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
CHEMBL1200733	FC(F)O[C@H](F)C(F)(F)F
CHEMBL1200734	CC(C)C[N@H+](C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1
CHEMBL1200744	
CHEMBL1200751	S=c1[n-]cnc2nc[n-]c12
CHEMBL1200758	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H]([NH3+])c3ccccc3)C(=O)[N@@H+]2[C@H]1C(=O)[O-]
CHEMBL1200759	O=C1CN2Cc3c(ccc(Cl)c3Cl)[NH+]=C2N1
CHEMBL1200760	O=C([O-])CCNC(=O)c1ccc(/N=N/c2ccc([O-])c(C(=O)[O-])c2)cc1
CHEMBL1200761	COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
CHEMBL1200762	C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-]
CHEMBL1200763	O=C([O-])CNC(=O)c1ccccc1[131I]
